"","sample","ground_truth","z","mz","spectrum_type","intensity","scaling_factor"
"4421","prop7.51",0.07514450867,6,1143.98852539062,"mix",0.0748475736374353,1
"4422","prop7.51",0.07514450867,6,1143.98852539062,"flp",0.0790144980199374,0.928367447515484
"4423","prop7.51",0.07514450867,6,1143.98852539062,"imp",0.0234408854687455,0.0716325524845161
"4424","prop7.51",0.07514450867,6,1143.98852539062,"residuals",-0.000186044664674687,1
"4425","prop7.51",0.07514450867,6,1144.15551757812,"mix",0.0429602612950521,1
"4426","prop7.51",0.07514450867,6,1144.15551757812,"flp",0.0450675646083798,0.928367447515484
"4427","prop7.51",0.07514450867,6,1144.15551757812,"imp",0.011150771151039,0.0716325524845161
"4428","prop7.51",0.07514450867,6,1144.15551757812,"residuals",0.00032224317411178,1
"4429","prop7.51",0.07514450867,6,1144.32281494141,"mix",0.0226458273809993,1
"4430","prop7.51",0.07514450867,6,1144.32281494141,"flp",0.023316920487091,0.928367447515484
"4431","prop7.51",0.07514450867,6,1144.32281494141,"imp",0.00491612491202407,0.0716325524845161
"4432","prop7.51",0.07514450867,6,1144.32281494141,"residuals",0.000647002848696069,1
"4433","prop7.51",0.07514450867,6,1144.48956298828,"mix",0.0110263005367193,1
"4434","prop7.51",0.07514450867,6,1144.48956298828,"flp",0.0110754921389474,0.928367447515484
"4435","prop7.51",0.07514450867,6,1144.48956298828,"imp",0.00202388829150312,0.0716325524845161
"4436","prop7.51",0.07514450867,6,1144.48956298828,"residuals",0.000599197885442982,1
"4437","prop7.51",0.07514450867,6,1144.65539550781,"mix",0.00517983858506603,1
"4438","prop7.51",0.07514450867,6,1144.65539550781,"flp",0.00487545407072166,0.928367447515484
"4439","prop7.51",0.07514450867,6,1144.65539550781,"imp",0.000782817754975477,0.0716325524845161
"4440","prop7.51",0.07514450867,6,1144.65539550781,"residuals",0.000597550500032095,1
"4441","prop7.51",0.07514450867,6,1144.82165527344,"mix",0.00268331124762939,1
"4442","prop7.51",0.07514450867,6,1144.82165527344,"flp",0.00200395315456431,0.928367447515484
"4443","prop7.51",0.07514450867,6,1144.82165527344,"imp",0.000285933318506485,0.0716325524845161
"4444","prop7.51",0.07514450867,6,1144.82165527344,"residuals",0.000802424239140931,1
"4445","prop7.51",0.07514450867,6,1144.9873046875,"mix",0.00146383185841011,1
"4446","prop7.51",0.07514450867,6,1144.9873046875,"flp",0.000773832256726714,0.928367447515484
"4447","prop7.51",0.07514450867,6,1144.9873046875,"imp",9.90548776077974e-05,0.0716325524845161
"4448","prop7.51",0.07514450867,6,1144.9873046875,"residuals",0.000738335627708497,1
"4449","prop7.51",0.07514450867,6,1145.15344238281,"mix",0.00100389217488803,1
"4450","prop7.51",0.07514450867,6,1145.15344238281,"flp",0.000282171747572472,0.928367447515484
"4451","prop7.51",0.07514450867,6,1145.15344238281,"imp",3.26664733229596e-05,0.0716325524845161
"4452","prop7.51",0.07514450867,6,1145.15344238281,"residuals",0.000739593126968401,1
"4453","prop7.51",0.07514450867,6,1145.31854248047,"mix",0.000827191323607709,1
"4454","prop7.51",0.07514450867,6,1145.31854248047,"flp",9.75811036023556e-05,0.928367447515484
"4455","prop7.51",0.07514450867,6,1145.31854248047,"imp",1.02881549914154e-05,0.0716325524845161
"4456","prop7.51",0.07514450867,6,1145.31854248047,"residuals",0.000735863236728255,1
"4457","prop7.51",0.07514450867,7,979.273315429688,"mix",0.00387318068905189,1
"4458","prop7.51",0.07514450867,7,979.273315429688,"flp",0,0.928922538310871
"4459","prop7.51",0.07514450867,7,979.273315429688,"imp",0.0451589210475159,0.0710774616891285
"4460","prop7.51",0.07514450867,7,979.273315429688,"residuals",0.000663399208374691,1
"4461","prop7.51",0.07514450867,7,979.416595458984,"mix",0.00957207268548584,1
"4462","prop7.51",0.07514450867,7,979.416595458984,"flp",0,0.928922538310871
"4463","prop7.51",0.07514450867,7,979.416595458984,"imp",0.120179520005344,0.0710774616891285
"4464","prop7.51",0.07514450867,7,979.416595458984,"residuals",0.00103001745648818,1
"4465","prop7.51",0.07514450867,7,979.558746337891,"mix",0.0547956696652022,1
"4466","prop7.51",0.07514450867,7,979.558746337891,"flp",0.0452747245840491,0.928922538310871
"4467","prop7.51",0.07514450867,7,979.558746337891,"imp",0.179835953650023,0.0710774616891285
"4468","prop7.51",0.07514450867,7,979.558746337891,"residuals",-4.33255226256965e-05,1
"4469","prop7.51",0.07514450867,7,979.701904296875,"mix",0.12246609827038,1
"4470","prop7.51",0.07514450867,7,979.701904296875,"flp",0.120465249546316,0.928922538310871
"4471","prop7.51",0.07514450867,7,979.701904296875,"imp",0.194808347393173,0.0710774616891285
"4472","prop7.51",0.07514450867,7,979.701904296875,"residuals",-0.00328326996499703,1
"4473","prop7.51",0.07514450867,7,979.84521484375,"mix",0.174410990420543,1
"4474","prop7.51",0.07514450867,7,979.84521484375,"flp",0.180144332347771,0.928922538310871
"4475","prop7.51",0.07514450867,7,979.84521484375,"imp",0.168985397983717,0.0710774616891285
"4476","prop7.51",0.07514450867,7,979.84521484375,"residuals",-0.00494019319747463,1
"4477","prop7.51",0.07514450867,7,979.98828125,"mix",0.191212513514391,1
"4478","prop7.51",0.07514450867,7,979.98828125,"flp",0.194970993411771,0.928922538310871
"4479","prop7.51",0.07514450867,7,979.98828125,"imp",0.123825620287467,0.0710774616891285
"4480","prop7.51",0.07514450867,7,979.98828125,"residuals",0.00129835263522163,1
"4481","prop7.51",0.07514450867,7,980.13134765625,"mix",0.162776378003907,1
"4482","prop7.51",0.07514450867,7,980.13134765625,"flp",0.168951811135931,0.928922538310871
"4483","prop7.51",0.07514450867,7,980.13134765625,"imp",0.079217393874859,0.0710774616891285
"4484","prop7.51",0.07514450867,7,980.13134765625,"residuals",0.000202661473046511,1
"4485","prop7.51",0.07514450867,7,980.2744140625,"mix",0.116170222724433,1
"4486","prop7.51",0.07514450867,7,980.2744140625,"flp",0.12365864818148,0.928922538310871
"4487","prop7.51",0.07514450867,7,980.2744140625,"imp",0.045243444862627,0.0710774616891285
"4488","prop7.51",0.07514450867,7,980.2744140625,"residuals",-0.00191487184730592,1
"4489","prop7.51",0.07514450867,7,980.417449951172,"mix",0.0740875932288738,1
"4490","prop7.51",0.07514450867,7,980.417449951172,"flp",0.0790119599391722,0.928922538310871
"4491","prop7.51",0.07514450867,7,980.417449951172,"imp",0.0234408127286825,0.0710774616891285
"4492","prop7.51",0.07514450867,7,980.417449951172,"residuals",-0.000974510623423838,1
"4493","prop7.51",0.07514450867,7,980.560485839844,"mix",0.0434789871514679,1
"4494","prop7.51",0.07514450867,7,980.560485839844,"flp",0.0450661169611538,0.928922538310871
"4495","prop7.51",0.07514450867,7,980.560485839844,"imp",0.0111507365487712,0.0710774616891285
"4496","prop7.51",0.07514450867,7,980.560485839844,"residuals",0.000823489342247449,1
"4497","prop7.51",0.07514450867,7,980.703521728516,"mix",0.0226246496446363,1
"4498","prop7.51",0.07514450867,7,980.703521728516,"flp",0.0233161715077407,0.928922538310871
"4499","prop7.51",0.07514450867,7,980.703521728516,"imp",0.00491610965666028,0.0710774616891285
"4500","prop7.51",0.07514450867,7,980.703521728516,"residuals",0.000616307828193382,1
"4501","prop7.51",0.07514450867,7,980.846618652344,"mix",0.0112506312095842,1
"4502","prop7.51",0.07514450867,7,980.846618652344,"flp",0.0110751363752045,0.928922538310871
"4503","prop7.51",0.07514450867,7,980.846618652344,"imp",0.00202388201111913,0.0710774616891285
"4504","prop7.51",0.07514450867,7,980.846618652344,"residuals",0.000818835019681529,1
"4505","prop7.51",0.07514450867,7,980.989196777344,"mix",0.00549674353351882,1
"4506","prop7.51",0.07514450867,7,980.989196777344,"flp",0.00487529746280148,0.928922538310871
"4507","prop7.51",0.07514450867,7,980.989196777344,"imp",0.000782815325791953,0.0710774616891285
"4508","prop7.51",0.07514450867,7,980.989196777344,"residuals",0.000912329313024073,1
"4509","prop7.51",0.07514450867,7,981.132080078125,"mix",0.00269952930880357,1
"4510","prop7.51",0.07514450867,7,981.132080078125,"flp",0.00200388878416288,0.928922538310871
"4511","prop7.51",0.07514450867,7,981.132080078125,"imp",0.00028593243121886,0.0710774616891285
"4512","prop7.51",0.07514450867,7,981.132080078125,"residuals",0.000817748501500658,1
"4513","prop7.51",0.07514450867,7,981.275329589844,"mix",0.00150352458555026,1
"4514","prop7.51",0.07514450867,7,981.275329589844,"flp",0.000773807399911628,0.928922538310871
"4515","prop7.51",0.07514450867,7,981.275329589844,"imp",9.90545702278547e-05,0.0710774616891285
"4516","prop7.51",0.07514450867,7,981.275329589844,"residuals",0.00077767690404011,1
"4517","prop7.51",0.07514450867,7,981.416259765625,"mix",0.00122108162339338,1
"4518","prop7.51",0.07514450867,7,981.416259765625,"flp",0.000282162683733519,0.928922538310871
"4519","prop7.51",0.07514450867,7,981.416259765625,"imp",3.26663719547187e-05,0.0710774616891285
"4520","prop7.51",0.07514450867,7,981.416259765625,"residuals",0.000956652504201897,1
"4521","prop7.51",0.07514450867,7,981.560241699219,"mix",0.00110457390150367,1
"4522","prop7.51",0.07514450867,7,981.560241699219,"flp",9.75779691304762e-05,0.928922538310871
"4523","prop7.51",0.07514450867,7,981.560241699219,"imp",1.02881230659558e-05,0.0710774616891285
"4524","prop7.51",0.07514450867,7,981.560241699219,"residuals",0.00101320027306269,1
"4525","prop7.51",0.07514450867,7,981.699310302734,"mix",0.00125555983927382,1
"4526","prop7.51",0.07514450867,7,981.699310302734,"flp",3.21217096720352e-05,0.928922538310871
"4527","prop7.51",0.07514450867,7,981.699310302734,"imp",3.1031277822953e-06,0.0710774616891285
"4528","prop7.51",0.07514450867,7,981.699310302734,"residuals",0.00122550069674432,1
"4529","prop7.51",0.07514450867,8,856.738067626953,"mix",0.00400257702952674,1
"4530","prop7.51",0.07514450867,8,856.738067626953,"flp",0,0.92649098811674
"4531","prop7.51",0.07514450867,8,856.738067626953,"imp",0.0451590611818533,0.0735090118832602
"4532","prop7.51",0.07514450867,8,856.738067626953,"residuals",0.000682979064473014,1
"4533","prop7.51",0.07514450867,8,856.86328125,"mix",0.00924658137827736,1
"4534","prop7.51",0.07514450867,8,856.86328125,"flp",0,0.92649098811674
"4535","prop7.51",0.07514450867,8,856.86328125,"imp",0.120179892938908,0.0735090118832602
"4536","prop7.51",0.07514450867,8,856.86328125,"residuals",0.000412276200102216,1
"4537","prop7.51",0.07514450867,8,856.987670898438,"mix",0.052823797424758,1
"4538","prop7.51",0.07514450867,8,856.987670898438,"flp",0.0452761789323238,0.92649098811674
"4539","prop7.51",0.07514450867,8,856.987670898438,"imp",0.179836511705699,0.0735090118832602
"4540","prop7.51",0.07514450867,8,856.987670898438,"residuals",-0.00234377860841927,1
"4541","prop7.51",0.07514450867,8,857.112884521484,"mix",0.124854655199058,1
"4542","prop7.51",0.07514450867,8,857.112884521484,"flp",0.120469119220388,0.92649098811674
"4543","prop7.51",0.07514450867,8,857.112884521484,"imp",0.194808951910243,0.0735090118832602
"4544","prop7.51",0.07514450867,8,857.112884521484,"residuals",-0.00107911166592807,1
"4545","prop7.51",0.07514450867,8,857.23828125,"mix",0.179840010062331,1
"4546","prop7.51",0.07514450867,8,857.23828125,"flp",0.180150119077593,0.92649098811674
"4547","prop7.51",0.07514450867,8,857.23828125,"imp",0.168985922368628,0.0735090118832602
"4548","prop7.51",0.07514450867,8,857.23828125,"residuals",0.000510560053284287,1
"4549","prop7.51",0.07514450867,8,857.363464355469,"mix",0.188710446214699,1
"4550","prop7.51",0.07514450867,8,857.363464355469,"flp",0.194977256414594,0.92649098811674
"4551","prop7.51",0.07514450867,8,857.363464355469,"imp",0.123826004535382,0.0735090118832602
"4552","prop7.51",0.07514450867,8,857.363464355469,"residuals",-0.00103655197999741,1
"4553","prop7.51",0.07514450867,8,857.488708496094,"mix",0.162571553684504,1
"4554","prop7.51",0.07514450867,8,857.488708496094,"flp",0.168957238331287,0.92649098811674
"4555","prop7.51",0.07514450867,8,857.488708496094,"imp",0.0792176396973176,0.0735090118832602
"4556","prop7.51",0.07514450867,8,857.488708496094,"residuals",0.000210984575600703,1
"4557","prop7.51",0.07514450867,8,857.613891601562,"mix",0.116056911854757,1
"4558","prop7.51",0.07514450867,8,857.613891601562,"flp",0.123662620436271,0.92649098811674
"4559","prop7.51",0.07514450867,8,857.613891601562,"imp",0.0452435852592534,0.0735090118832602
"4560","prop7.51",0.07514450867,8,857.613891601562,"residuals",-0.00184120279281211,1
"4561","prop7.51",0.07514450867,8,857.739074707031,"mix",0.0725238369649983,1
"4562","prop7.51",0.07514450867,8,857.739074707031,"flp",0.0790144980199374,0.92649098811674
"4563","prop7.51",0.07514450867,8,857.739074707031,"imp",0.0234408854687455,0.0735090118832602
"4564","prop7.51",0.07514450867,8,857.739074707031,"residuals",-0.00240549970951782,1
"4565","prop7.51",0.07514450867,8,857.864196777344,"mix",0.0419110145717681,1
"4566","prop7.51",0.07514450867,8,857.864196777344,"flp",0.0450675646083798,0.92649098811674
"4567","prop7.51",0.07514450867,8,857.864196777344,"imp",0.011150771151039,0.0735090118832602
"4568","prop7.51",0.07514450867,8,857.864196777344,"residuals",-0.000663360063313939,1
"4569","prop7.51",0.07514450867,8,857.989471435547,"mix",0.0227040605315663,1
"4570","prop7.51",0.07514450867,8,857.989471435547,"flp",0.023316920487091,0.92649098811674
"4571","prop7.51",0.07514450867,8,857.989471435547,"imp",0.00491612491202407,0.0735090118832602
"4572","prop7.51",0.07514450867,8,857.989471435547,"residuals",0.0007397643450643,1
"4573","prop7.51",0.07514450867,8,858.114562988281,"mix",0.01188230125429,1
"4574","prop7.51",0.07514450867,8,858.114562988281,"flp",0.0110754921389474,0.92649098811674
"4575","prop7.51",0.07514450867,8,858.114562988281,"imp",0.00202388829150312,0.0735090118832602
"4576","prop7.51",0.07514450867,8,858.114562988281,"residuals",0.0014721835701269,1
"4577","prop7.51",0.07514450867,8,858.239624023438,"mix",0.00566949988904722,1
"4578","prop7.51",0.07514450867,8,858.239624023438,"flp",0.00487545407072166,0.92649098811674
"4579","prop7.51",0.07514450867,8,858.239624023438,"imp",0.000782817754975477,0.0735090118832602
"4580","prop7.51",0.07514450867,8,858.239624023438,"residuals",0.00109489146989361,1
"4581","prop7.51",0.07514450867,8,858.364318847656,"mix",0.00307761742878453,1
"4582","prop7.51",0.07514450867,8,858.364318847656,"flp",0.00200395315456431,0.92649098811674
"4583","prop7.51",0.07514450867,8,858.364318847656,"imp",0.000285933318506485,0.0735090118832602
"4584","prop7.51",0.07514450867,8,858.364318847656,"residuals",0.00119995421476467,1
"4585","prop7.51",0.07514450867,8,858.489074707031,"mix",0.00168725072405583,1
"4586","prop7.51",0.07514450867,8,858.489074707031,"flp",0.000773832256726714,0.92649098811674
"4587","prop7.51",0.07514450867,8,858.489074707031,"imp",9.90548776077974e-05,0.0735090118832602
"4588","prop7.51",0.07514450867,8,858.489074707031,"residuals",0.000963020685709324,1
"4589","prop7.51",0.07514450867,8,858.613708496094,"mix",0.00126467869061246,1
"4590","prop7.51",0.07514450867,8,858.613708496094,"flp",0.000282171747572472,0.92649098811674
"4591","prop7.51",0.07514450867,8,858.613708496094,"imp",3.26664733229596e-05,0.0735090118832602
"4592","prop7.51",0.07514450867,8,858.613708496094,"residuals",0.00100084782920973,1
"4593","prop7.51",0.07514450867,8,858.737182617188,"mix",0.00117320709696552,1
"4594","prop7.51",0.07514450867,8,858.737182617188,"flp",9.75811036023556e-05,0.92649098811674
"4595","prop7.51",0.07514450867,8,858.737182617188,"imp",1.02881549914154e-05,0.0735090118832602
"4596","prop7.51",0.07514450867,8,858.737182617188,"residuals",0.00108204281175993,1
"4597","prop7.51",0.07514450867,9,761.432922363281,"mix",0.00400203390655602,1
"4598","prop7.51",0.07514450867,9,761.432922363281,"flp",0,0.927239894344893
"4599","prop7.51",0.07514450867,9,761.432922363281,"imp",0.0451590611818533,0.0727601056551066
"4600","prop7.51",0.07514450867,9,761.432922363281,"residuals",0.000716255843678952,1
"4601","prop7.51",0.07514450867,9,761.544342041016,"mix",0.00918938050922345,1
"4602","prop7.51",0.07514450867,9,761.544342041016,"flp",0,0.927239894344893
"4603","prop7.51",0.07514450867,9,761.544342041016,"imp",0.120179892938908,0.0727601056551066
"4604","prop7.51",0.07514450867,9,761.544342041016,"residuals",0.000445078801369094,1
"4605","prop7.51",0.07514450867,9,761.654968261719,"mix",0.0543413279236268,1
"4606","prop7.51",0.07514450867,9,761.654968261719,"flp",0.0452761789323238,0.927239894344893
"4607","prop7.51",0.07514450867,9,761.654968261719,"imp",0.179836511705699,0.0727601056551066
"4608","prop7.51",0.07514450867,9,761.654968261719,"residuals",-0.000725475038274061,1
"4609","prop7.51",0.07514450867,9,761.766296386719,"mix",0.124019660906921,1
"4610","prop7.51",0.07514450867,9,761.766296386719,"flp",0.120469119220388,0.927239894344893
"4611","prop7.51",0.07514450867,9,761.766296386719,"imp",0.194808951910243,0.0727601056551066
"4612","prop7.51",0.07514450867,9,761.766296386719,"residuals",-0.00185843239436405,1
"4613","prop7.51",0.07514450867,9,761.877685546875,"mix",0.177549261217261,1
"4614","prop7.51",0.07514450867,9,761.877685546875,"flp",0.180150119077593,0.927239894344893
"4615","prop7.51",0.07514450867,9,761.877685546875,"imp",0.168985922368628,0.0727601056551066
"4616","prop7.51",0.07514450867,9,761.877685546875,"residuals",-0.00178854972823297,1
"4617","prop7.51",0.07514450867,9,761.989013671875,"mix",0.192914526840822,1
"4618","prop7.51",0.07514450867,9,761.989013671875,"flp",0.194977256414594,0.927239894344893
"4619","prop7.51",0.07514450867,9,761.989013671875,"imp",0.123826004535382,0.0727601056551066
"4620","prop7.51",0.07514450867,9,761.989013671875,"residuals",0.00311424303045213,1
"4621","prop7.51",0.07514450867,9,762.100402832031,"mix",0.162864111418243,1
"4622","prop7.51",0.07514450867,9,762.100402832031,"flp",0.168957238331287,0.927239894344893
"4623","prop7.51",0.07514450867,9,762.100402832031,"imp",0.0792176396973176,0.0727601056551066
"4624","prop7.51",0.07514450867,9,762.100402832031,"residuals",0.000436335765010121,1
"4625","prop7.51",0.07514450867,9,762.211608886719,"mix",0.114988260804924,1
"4626","prop7.51",0.07514450867,9,762.211608886719,"flp",0.123662620436271,0.927239894344893
"4627","prop7.51",0.07514450867,9,762.211608886719,"imp",0.0452435852592534,0.0727601056551066
"4628","prop7.51",0.07514450867,9,762.211608886719,"residuals",-0.00296858234649527,1
"4629","prop7.51",0.07514450867,9,762.322875976562,"mix",0.0722015120427723,1
"4630","prop7.51",0.07514450867,9,762.322875976562,"flp",0.0790144980199374,0.927239894344893
"4631","prop7.51",0.07514450867,9,762.322875976562,"imp",0.0234408854687455,0.0727601056551066
"4632","prop7.51",0.07514450867,9,762.322875976562,"residuals",-0.0027694440563045,1
"4633","prop7.51",0.07514450867,9,762.434204101562,"mix",0.0420103097858368,1
"4634","prop7.51",0.07514450867,9,762.434204101562,"flp",0.0450675646083798,0.927239894344893
"4635","prop7.51",0.07514450867,9,762.434204101562,"imp",0.011150771151039,0.0727601056551066
"4636","prop7.51",0.07514450867,9,762.434204101562,"residuals",-0.000589465347104474,1
"4637","prop7.51",0.07514450867,9,762.545288085938,"mix",0.0220908053611873,1
"4638","prop7.51",0.07514450867,9,762.545288085938,"flp",0.023316920487091,0.927239894344893
"4639","prop7.51",0.07514450867,9,762.545288085938,"imp",0.00491612491202407,0.0727601056551066
"4640","prop7.51",0.07514450867,9,762.545288085938,"residuals",0.000112728704276182,1
"4641","prop7.51",0.07514450867,9,762.656555175781,"mix",0.011197369192377,1
"4642","prop7.51",0.07514450867,9,762.656555175781,"flp",0.0110754921389474,0.927239894344893
"4643","prop7.51",0.07514450867,9,762.656555175781,"imp",0.00202388829150312,0.0727601056551066
"4644","prop7.51",0.07514450867,9,762.656555175781,"residuals",0.000780472705717794,1
"4645","prop7.51",0.07514450867,9,762.767608642578,"mix",0.00557885475455608,1
"4646","prop7.51",0.07514450867,9,762.767608642578,"flp",0.00487545407072166,0.927239894344893
"4647","prop7.51",0.07514450867,9,762.767608642578,"imp",0.000782817754975477,0.0727601056551066
"4648","prop7.51",0.07514450867,9,762.767608642578,"residuals",0.00100118133457604,1
"4649","prop7.51",0.07514450867,9,762.878662109375,"mix",0.00288414919594455,1
"4650","prop7.51",0.07514450867,9,762.878662109375,"flp",0.00200395315456431,0.927239894344893
"4651","prop7.51",0.07514450867,9,762.878662109375,"imp",0.000285933318506485,0.0727601056551066
"4652","prop7.51",0.07514450867,9,762.878662109375,"residuals",0.00100519934616938,1
"4653","prop7.51",0.07514450867,9,762.988983154297,"mix",0.00172416721722871,1
"4654","prop7.51",0.07514450867,9,762.988983154297,"flp",0.000773832256726714,0.927239894344893
"4655","prop7.51",0.07514450867,9,762.988983154297,"imp",9.90548776077974e-05,0.0727601056551066
"4656","prop7.51",0.07514450867,9,762.988983154297,"residuals",0.000999431833900367,1
"4657","prop7.51",0.07514450867,9,763.099456787109,"mix",0.0012640211837154,1
"4658","prop7.51",0.07514450867,9,763.099456787109,"flp",0.000282171747572472,0.927239894344893
"4659","prop7.51",0.07514450867,9,763.099456787109,"imp",3.26664733229596e-05,0.0727601056551066
"4660","prop7.51",0.07514450867,9,763.099456787109,"residuals",0.00100000346625882,1
"4661","prop7.51",0.07514450867,9,763.2099609375,"mix",0.00118024773880497,1
"4662","prop7.51",0.07514450867,9,763.2099609375,"flp",9.75811036023556e-05,0.927239894344893
"4663","prop7.51",0.07514450867,9,763.2099609375,"imp",1.02881549914154e-05,0.0727601056551066
"4664","prop7.51",0.07514450867,9,763.2099609375,"residuals",0.00108901807936649,1
"4665","prop7.51",0.07514450867,10,685.189758300781,"mix",0.00365315905637523,1
"4666","prop7.51",0.07514450867,10,685.189758300781,"flp",0,0.926313819569259
"4667","prop7.51",0.07514450867,10,685.189758300781,"imp",0.0451590611818533,0.0736861804307409
"4668","prop7.51",0.07514450867,10,685.189758300781,"residuals",0.000325560326046314,1
"4669","prop7.51",0.07514450867,10,685.28955078125,"mix",0.00911561107322736,1
"4670","prop7.51",0.07514450867,10,685.28955078125,"flp",0,0.926313819569259
"4671","prop7.51",0.07514450867,10,685.28955078125,"imp",0.120179892938908,0.0736861804307409
"4672","prop7.51",0.07514450867,10,685.28955078125,"residuals",0.000260013797983846,1
"4673","prop7.51",0.07514450867,10,685.389038085938,"mix",0.0541815084883693,1
"4674","prop7.51",0.07514450867,10,685.389038085938,"flp",0.0452761789323238,0.926313819569259
"4675","prop7.51",0.07514450867,10,685.389038085938,"imp",0.179836511705699,0.0736861804307409
"4676","prop7.51",0.07514450867,10,685.389038085938,"residuals",-0.00100990740351391,1
"4677","prop7.51",0.07514450867,10,685.4892578125,"mix",0.122701637843586,1
"4678","prop7.51",0.07514450867,10,685.4892578125,"flp",0.120469119220388,0.926313819569259
"4679","prop7.51",0.07514450867,10,685.4892578125,"imp",0.194808951910243,0.0736861804307409
"4680","prop7.51",0.07514450867,10,685.4892578125,"residuals",-0.00324529970157791,1
"4681","prop7.51",0.07514450867,10,685.589477539062,"mix",0.180696514432778,1
"4682","prop7.51",0.07514450867,10,685.589477539062,"flp",0.180150119077593,0.926313819569259
"4683","prop7.51",0.07514450867,10,685.589477539062,"imp",0.168985922368628,0.0736861804307409
"4684","prop7.51",0.07514450867,10,685.589477539062,"residuals",0.00136904236824573,1
"4685","prop7.51",0.07514450867,10,685.689636230469,"mix",0.184419380964244,1
"4686","prop7.51",0.07514450867,10,685.689636230469,"flp",0.194977256414594,0.926313819569259
"4687","prop7.51",0.07514450867,10,685.689636230469,"imp",0.123826004535382,0.0736861804307409
"4688","prop7.51",0.07514450867,10,685.689636230469,"residuals",-0.00531501146650534,1
"4689","prop7.51",0.07514450867,10,685.789855957031,"mix",0.16368102314269,1
"4690","prop7.51",0.07514450867,10,685.789855957031,"flp",0.168957238331287,0.926313819569259
"4691","prop7.51",0.07514450867,10,685.789855957031,"imp",0.0792176396973176,0.0736861804307409
"4692","prop7.51",0.07514450867,10,685.789855957031,"residuals",0.00133635306812749,1
"4693","prop7.51",0.07514450867,10,685.889953613281,"mix",0.116170756317096,1
"4694","prop7.51",0.07514450867,10,685.889953613281,"flp",0.123662620436271,0.926313819569259
"4695","prop7.51",0.07514450867,10,685.889953613281,"imp",0.0452435852592534,0.0736861804307409
"4696","prop7.51",0.07514450867,10,685.889953613281,"residuals",-0.0017134649439163,1
"4697","prop7.51",0.07514450867,10,685.990112304688,"mix",0.0746150290231946,1
"4698","prop7.51",0.07514450867,10,685.990112304688,"flp",0.0790144980199374,0.926313819569259
"4699","prop7.51",0.07514450867,10,685.990112304688,"imp",0.0234408854687455,0.0736861804307409
"4700","prop7.51",0.07514450867,10,685.990112304688,"residuals",-0.000304461755107607,1
"4701","prop7.51",0.07514450867,10,686.09033203125,"mix",0.043570967445088,1
"4702","prop7.51",0.07514450867,10,686.09033203125,"flp",0.0450675646083798,0.926313819569259
"4703","prop7.51",0.07514450867,10,686.09033203125,"imp",0.011150771151039,0.0736861804307409
"4704","prop7.51",0.07514450867,10,686.09033203125,"residuals",0.00100260179903798,1
"4705","prop7.51",0.07514450867,10,686.190490722656,"mix",0.0227018342650727,1
"4706","prop7.51",0.07514450867,10,686.190490722656,"flp",0.023316920487091,0.926313819569259
"4707","prop7.51",0.07514450867,10,686.190490722656,"imp",0.00491612491202407,0.0736861804307409
"4708","prop7.51",0.07514450867,10,686.190490722656,"residuals",0.000740798120795218,1
"4709","prop7.51",0.07514450867,10,686.290740966797,"mix",0.0113222957158569,1
"4710","prop7.51",0.07514450867,10,686.290740966797,"flp",0.0110754921389474,0.926313819569259
"4711","prop7.51",0.07514450867,10,686.290740966797,"imp",0.00202388829150312,0.0736861804307409
"4712","prop7.51",0.07514450867,10,686.290740966797,"residuals",0.000913781691199782,1
"4713","prop7.51",0.07514450867,10,686.390991210938,"mix",0.00563131542155455,1
"4714","prop7.51",0.07514450867,10,686.390991210938,"flp",0.00487545407072166,0.926313819569259
"4715","prop7.51",0.07514450867,10,686.390991210938,"imp",0.000782817754975477,0.0736861804307409
"4716","prop7.51",0.07514450867,10,686.390991210938,"residuals",0.00105743208883237,1
"4717","prop7.51",0.07514450867,10,686.490814208984,"mix",0.00291409736654463,1
"4718","prop7.51",0.07514450867,10,686.490814208984,"flp",0.00200395315456431,0.926313819569259
"4719","prop7.51",0.07514450867,10,686.490814208984,"imp",0.000285933318506485,0.0736861804307409
"4720","prop7.51",0.07514450867,10,686.490814208984,"residuals",0.00103673853160367,1
"4721","prop7.51",0.07514450867,10,686.589660644531,"mix",0.00169792345419207,1
"4722","prop7.51",0.07514450867,10,686.589660644531,"flp",0.000773832256726714,0.926313819569259
"4723","prop7.51",0.07514450867,10,686.589660644531,"imp",9.90548776077974e-05,0.0736861804307409
"4724","prop7.51",0.07514450867,10,686.589660644531,"residuals",0.00097381296517369,1
"4725","prop7.51",0.07514450867,10,686.688629150391,"mix",0.00121271807566371,1
"4726","prop7.51",0.07514450867,10,686.688629150391,"flp",0.000282171747572472,0.926313819569259
"4727","prop7.51",0.07514450867,10,686.688629150391,"imp",3.26664733229596e-05,0.0736861804307409
"4728","prop7.51",0.07514450867,10,686.688629150391,"residuals",0.000948931418748012,1
"4729","prop7.51",0.07514450867,10,686.788940429688,"mix",0.00171422791446769,1
"4730","prop7.51",0.07514450867,10,686.788940429688,"flp",9.75811036023556e-05,0.926313819569259
"4731","prop7.51",0.07514450867,10,686.788940429688,"imp",1.02881549914154e-05,0.0736861804307409
"4732","prop7.51",0.07514450867,10,686.788940429688,"residuals",0.00162307909482701,1
"4733","prop7.51",0.07514450867,11,622.808288574219,"mix",0.00338719860088856,1
"4734","prop7.51",0.07514450867,11,622.808288574219,"flp",0,0.928732810761858
